,id,username,date,retweet
9413,1321226640622407680,radioelshinta,2020-10-28,@sbyfess
9416,1320783446424211457,radioelshinta,2020-10-27,@sbyfess
9420,1320669504087552004,radioelshinta,2020-10-26,@IftitahMI
9422,1320289385825234944,radioelshinta,2020-10-25,
9423,1320280656148983808,radioelshinta,2020-10-25,@IftitahMI
9424,1319983073170132992,radioelshinta,2020-10-24,@IftitahMI
9425,1319842482088099845,radioelshinta,2020-10-24,@IftitahMI
9435,1319297854553243649,radioelshinta,2020-10-22,@IftitahMI
9437,1319213178979405825,radioelshinta,2020-10-22,@sbyfess
9438,1319099598116274176,radioelshinta,2020-10-22,@sbyfess
9439,1319099553191096320,radioelshinta,2020-10-22,@sbyfess
9441,1319081033757872132,radioelshinta,2020-10-22,@sbyfess
9443,1319050834332798976,radioelshinta,2020-10-22,@sbyfess
9444,1319033034029498368,radioelshinta,2020-10-22,@sbyfess
9450,1318707320440881153,radioelshinta,2020-10-21,
9451,1318623318002462720,radioelshinta,2020-10-21,
9453,1318548615753859072,radioelshinta,2020-10-20,
9454,1318528436051214339,radioelshinta,2020-10-20,
9455,1318518576718950400,radioelshinta,2020-10-20,
9456,1318515754296201216,radioelshinta,2020-10-20,
9457,1318497408108564483,radioelshinta,2020-10-20,
9458,1318368877227593728,radioelshinta,2020-10-20,
9461,1318146540586766336,radioelshinta,2020-10-19,
9462,1318124293901840385,radioelshinta,2020-10-19,
9464,1318081426173014016,radioelshinta,2020-10-19,
9466,1318071423412285440,radioelshinta,2020-10-19,
9467,1318045826267033600,radioelshinta,2020-10-19,
9468,1318040426335653888,radioelshinta,2020-10-19,
9469,1317834865547517952,radioelshinta,2020-10-18,
9470,1317758396607520769,radioelshinta,2020-10-18,
9591,1298657708447432705,radioelshinta,2020-08-26,
9595,1298453035216072704,radioelshinta,2020-08-26,
9596,1298444285914705922,radioelshinta,2020-08-26,
9599,1298092674445008897,radioelshinta,2020-08-25,
9600,1298070075455356928,radioelshinta,2020-08-25,
9601,1297861023269941249,radioelshinta,2020-08-24,
9603,1297806496990814209,radioelshinta,2020-08-24,
9604,1297806165158457350,radioelshinta,2020-08-24,
9608,1297792821215129600,radioelshinta,2020-08-24,
9610,1297423877006491650,radioelshinta,2020-08-23,
9612,1297079811181916160,radioelshinta,2020-08-22,
9614,1296897538599968769,radioelshinta,2020-08-22,
9616,1296471792614289414,radioelshinta,2020-08-20,
9621,1295794863615557632,radioelshinta,2020-08-19,
9622,1295714849478053889,radioelshinta,2020-08-18,
9624,1294742881001906176,radioelshinta,2020-08-16,
9625,1294661529489436672,radioelshinta,2020-08-15,
9627,1294597257178656769,radioelshinta,2020-08-15,
9629,1294539377368997888,radioelshinta,2020-08-15,
9633,1294079184428347393,radioelshinta,2020-08-14,
9634,1293720969257787396,radioelshinta,2020-08-13,
9635,1293705100121108481,radioelshinta,2020-08-13,
9636,1293645719568441346,radioelshinta,2020-08-13,
9637,1293597016161832962,radioelshinta,2020-08-13,
9638,1293473500129239040,radioelshinta,2020-08-12,
9639,1293469681949450241,radioelshinta,2020-08-12,
9641,1293300280226766848,radioelshinta,2020-08-12,
9642,1293284943473152000,radioelshinta,2020-08-12,
9644,1293249551759892481,radioelshinta,2020-08-12,
9645,1293242891913932800,radioelshinta,2020-08-12,
9646,1293236409831051264,radioelshinta,2020-08-12,
9648,1293219530257252352,radioelshinta,2020-08-11,
9651,1293063970270539777,radioelshinta,2020-08-11,
9652,1293053823456403463,radioelshinta,2020-08-11,
9653,1293002379583877121,radioelshinta,2020-08-11,
9654,1293002202542272512,radioelshinta,2020-08-11,
9656,1293001808818786304,radioelshinta,2020-08-11,
9657,1292961166319210497,radioelshinta,2020-08-11,
9658,1292892041165205504,radioelshinta,2020-08-11,
9665,1291678668234743809,radioelshinta,2020-08-07,
9669,1291534816739909632,radioelshinta,2020-08-07,
9670,1291488599020408832,radioelshinta,2020-08-07,
9691,1378502235013832707,radioelshinta,2021-04-04,
9692,1377540484906713095,radioelshinta,2021-04-01,
9694,1377479187099910149,radioelshinta,2021-04-01,
9696,1376907472477167616,radioelshinta,2021-03-30,@sbyfess
9698,1376757679964647426,radioelshinta,2021-03-30,@sbyfess
9699,1376702854006771713,radioelshinta,2021-03-30,@sbyfess
9700,1376680060380270594,radioelshinta,2021-03-30,
9701,1376613881326407680,radioelshinta,2021-03-30,
9705,1375987719587827713,radioelshinta,2021-03-28,@sbyfess
9706,1375325818990198788,radioelshinta,2021-03-26,@sbyfess
9707,1375277072394899458,radioelshinta,2021-03-26,@sbyfess
9708,1375276905369235458,radioelshinta,2021-03-26,@sbyfess
9709,1375161813654904835,radioelshinta,2021-03-26,
9710,1375095030973489155,radioelshinta,2021-03-25,
9712,1374993644449529860,radioelshinta,2021-03-25,
9714,1374789359266795525,radioelshinta,2021-03-25,
9717,1374556584668372997,radioelshinta,2021-03-24,
9718,1374028119552630790,radioelshinta,2021-03-22,
9723,1373574055824084993,radioelshinta,2021-03-21,
9725,1373443372984070147,radioelshinta,2021-03-21,
9726,1373201590794944512,radioelshinta,2021-03-20,
9727,1373177854188396546,radioelshinta,2021-03-20,
9728,1373176252463419394,radioelshinta,2021-03-20,
9729,1373093903675531264,radioelshinta,2021-03-20,
9731,1373087350935359490,radioelshinta,2021-03-20,
9734,1372881425100275717,radioelshinta,2021-03-19,
9737,1372036601715462147,radioelshinta,2021-03-17,
9738,1371987681161318401,radioelshinta,2021-03-17,
9857,1361724521711996931,radioelshinta,2021-02-17,
9860,1361434611260170241,radioelshinta,2021-02-16,
9863,1360973122942300161,radioelshinta,2021-02-14,
9864,1360805307304144896,radioelshinta,2021-02-14,
9865,1360794580048744450,radioelshinta,2021-02-14,
9868,1360758938241691648,radioelshinta,2021-02-14,
9869,1360743762784178179,radioelshinta,2021-02-14,@sbyfess
9870,1360662523905626114,radioelshinta,2021-02-14,@sbyfess
9873,1360413609805766656,radioelshinta,2021-02-13,
9874,1360413549193928704,radioelshinta,2021-02-13,
9875,1360413479799148546,radioelshinta,2021-02-13,
9876,1360413349633134594,radioelshinta,2021-02-13,
9877,1360402580027842560,radioelshinta,2021-02-13,
9879,1359959139754119169,radioelshinta,2021-02-12,@nonAngie
9880,1359793074642120704,radioelshinta,2021-02-11,
9881,1359722949725491203,radioelshinta,2021-02-11,@RamliRizal
9882,1359578883905835012,radioelshinta,2021-02-11,
9883,1359526790289448963,radioelshinta,2021-02-10,
9885,1359329167439921153,radioelshinta,2021-02-10,
9886,1358470436867088384,radioelshinta,2021-02-08,
9888,1358342948551753730,radioelshinta,2021-02-07,@codingfess
9890,1357744277070123008,radioelshinta,2021-02-06,
9891,1357131518188027905,radioelshinta,2021-02-04,
9892,1357003008278556673,radioelshinta,2021-02-03,
9893,1356740818103529472,radioelshinta,2021-02-03,
9894,1356453994617397253,radioelshinta,2021-02-02,
9896,1356206084130672643,radioelshinta,2021-02-01,@codingfess
9898,1356107168601100296,radioelshinta,2021-02-01,@sbyfess
9903,1356085267845705729,radioelshinta,2021-02-01,@codingfess
9904,1355846832518090755,radioelshinta,2021-01-31,@FalNdaru
9906,1355703305247154176,radioelshinta,2021-01-31,
9907,1355599159911469066,radioelshinta,2021-01-31,
9908,1355583362824425475,radioelshinta,2021-01-31,
9910,1355348890350829574,radioelshinta,2021-01-30,
9912,1355079006677159947,radioelshinta,2021-01-29,@sbyfess
9913,1354992838518292482,radioelshinta,2021-01-29,
9915,1354974015958306824,radioelshinta,2021-01-29,@sbyfess
9916,1354911377375170561,radioelshinta,2021-01-29,
9917,1354759287201959936,radioelshinta,2021-01-28,
9920,1354621764098170891,radioelshinta,2021-01-28,@sbyfess
9922,1354454441383010305,radioelshinta,2021-01-27,@sbyfess
9924,1354348260027027458,radioelshinta,2021-01-27,@sbyfess
9925,1354281358625959936,radioelshinta,2021-01-27,
9928,1353984775980085249,radioelshinta,2021-01-26,
9929,1353588401795067904,radioelshinta,2021-01-25,
9932,1353530683428200448,radioelshinta,2021-01-25,
9935,1353313503071793155,radioelshinta,2021-01-24,
9936,1353295214719320064,radioelshinta,2021-01-24,
9937,1353281443984678912,radioelshinta,2021-01-24,
9938,1353266249749254144,radioelshinta,2021-01-24,
9939,1353213372347518976,radioelshinta,2021-01-24,
9941,1353015967991828480,radioelshinta,2021-01-23,@sbyfess
9942,1352932700848492545,radioelshinta,2021-01-23,
9955,1351896009274650632,radioelshinta,2021-01-20,@trierodex
9966,1350809748526952449,radioelshinta,2021-01-17,@h4850ro
9980,1349892373568913408,radioelshinta,2021-01-15,@HangAkmal
9983,1349703619453456384,radioelshinta,2021-01-14,@pipieto
9988,1349629826315894785,radioelshinta,2021-01-14,@IlhamRizaldi17
10059,1346776563358994433,radioelshinta,2021-01-06,@sbyfess
10062,1346724451056979969,radioelshinta,2021-01-06,@sbyfess
10064,1346702276128169984,radioelshinta,2021-01-06,@sbyfess
10067,1346631425185890304,radioelshinta,2021-01-06,@sbyfess
10068,1346624475270266880,radioelshinta,2021-01-06,@sbyfess
10069,1346621506172846080,radioelshinta,2021-01-06,
10071,1346536008418951168,radioelshinta,2021-01-06,
10073,1346374992133410817,radioelshinta,2021-01-05,
10074,1346326537096708096,radioelshinta,2021-01-05,@sbyfess
10075,1346312654650974208,radioelshinta,2021-01-05,@sbyfess
10077,1346250130471620610,radioelshinta,2021-01-05,@sbyfess
10080,1346022567396556800,radioelshinta,2021-01-04,@sbyfess
10081,1345957076556603393,radioelshinta,2021-01-04,
10084,1345918259095248897,radioelshinta,2021-01-04,
10088,1345669237327630336,radioelshinta,2021-01-03,@sbyfess
10089,1345271445459324930,radioelshinta,2021-01-02,@sbyfess
10093,1344922775836786692,radioelshinta,2021-01-01,
10094,1344914426747441158,radioelshinta,2021-01-01,@sbyfess
10095,1344817286335533056,radioelshinta,2021-01-01,@agus_abdulah
10096,1344622905716445184,radioelshinta,2020-12-31,@sbyfess
10098,1344567608318672898,radioelshinta,2020-12-31,
10099,1344549327985754112,radioelshinta,2020-12-31,@sbyfess
10100,1344530243998994433,radioelshinta,2020-12-31,
10101,1344520677907263488,radioelshinta,2020-12-31,@sbyfess
10103,1344518848981078016,radioelshinta,2020-12-31,
10104,1344510750711169024,radioelshinta,2020-12-31,@sbyfess
10106,1344206073947848705,radioelshinta,2020-12-30,
10107,1344159065111285762,radioelshinta,2020-12-30,@sbyfess
10108,1343923573061107717,radioelshinta,2020-12-29,
10109,1343912624388333573,radioelshinta,2020-12-29,
10110,1343701706605953025,radioelshinta,2020-12-29,@sbyfess
10111,1343570114004729859,radioelshinta,2020-12-28,@sbyfess
10113,1343448090070589440,radioelshinta,2020-12-28,@sbyfess
10115,1343203107409338369,radioelshinta,2020-12-27,@sbyfess
10116,1343119246004404225,radioelshinta,2020-12-27,@sbyfess
10117,1343088653933760512,radioelshinta,2020-12-27,@sbyfess
10118,1342787575728152577,radioelshinta,2020-12-26,
10124,1340465770535370753,radioelshinta,2020-12-20,@sbyfess
10129,1339850956108787712,radioelshinta,2020-12-18,@sbyfess
10130,1339560635751751682,radioelshinta,2020-12-17,@sbyfess
10135,1339345032063537152,radioelshinta,2020-12-17,@TomJerry525
10136,1339317179641053185,radioelshinta,2020-12-17,@sbyfess
10137,1339271813990211584,radioelshinta,2020-12-17,@sbyfess
10139,1339240529758842880,radioelshinta,2020-12-16,@sbyfess
10140,1339234950600564738,radioelshinta,2020-12-16,@sbyfess
10142,1339119883167002635,radioelshinta,2020-12-16,
10143,1338999961741000704,radioelshinta,2020-12-16,
10196,1335595170348208128,radioelshinta,2020-12-06,@chabians
10266,1326243226450333698,radioelshinta,2020-11-11,@sbyfess
10273,1324700691927977985,radioelshinta,2020-11-06,@sbyfess
10276,1324156767333355520,radioelshinta,2020-11-05,@sbyfess
10281,1323433803386216451,radioelshinta,2020-11-03,@sbyfess
10284,1323401070417043456,radioelshinta,2020-11-03,@sbyfess
10287,1323069828739989504,radioelshinta,2020-11-02,@sbyfess
10292,1321790110656995328,radioelshinta,2020-10-29,@sbyfess
10294,1321226640622407680,radioelshinta,2020-10-28,@sbyfess
10297,1320783446424211457,radioelshinta,2020-10-27,@sbyfess
10301,1320669504087552004,radioelshinta,2020-10-26,@hrdbacot
10303,1320289385825234944,radioelshinta,2020-10-25,@IftitahMI
10304,1320280656148983808,radioelshinta,2020-10-25,@hrdbacot
10305,1319983073170132992,radioelshinta,2020-10-24,@hrdbacot
10306,1319842482088099845,radioelshinta,2020-10-24,@hrdbacot
10316,1319297854553243649,radioelshinta,2020-10-22,@hrdbacot
10318,1319213178979405825,radioelshinta,2020-10-22,@sbyfess
10319,1319099598116274176,radioelshinta,2020-10-22,@sbyfess
10320,1319099553191096320,radioelshinta,2020-10-22,@sbyfess
10322,1319081033757872132,radioelshinta,2020-10-22,@sbyfess
10324,1319050834332798976,radioelshinta,2020-10-22,@sbyfess
10325,1319033034029498368,radioelshinta,2020-10-22,@sbyfess
10331,1318707320440881153,radioelshinta,2020-10-21,
10332,1318623318002462720,radioelshinta,2020-10-21,@9GAG
10334,1318548615753859072,radioelshinta,2020-10-20,@9GAG
10335,1318528436051214339,radioelshinta,2020-10-20,
10336,1318518576718950400,radioelshinta,2020-10-20,@sbyfess
10337,1318515754296201216,radioelshinta,2020-10-20,@sbyfess
10338,1318497408108564483,radioelshinta,2020-10-20,@sbyfess
10339,1318368877227593728,radioelshinta,2020-10-20,@sbyfess
10342,1318146540586766336,radioelshinta,2020-10-19,
10343,1318124293901840385,radioelshinta,2020-10-19,
10345,1318081426173014016,radioelshinta,2020-10-19,
10347,1318071423412285440,radioelshinta,2020-10-19,
10348,1318045826267033600,radioelshinta,2020-10-19,
10349,1318040426335653888,radioelshinta,2020-10-19,
10350,1317834865547517952,radioelshinta,2020-10-18,
10351,1317758396607520769,radioelshinta,2020-10-18,
10472,1298657708447432705,radioelshinta,2020-08-26,@sbyfess
10476,1298453035216072704,radioelshinta,2020-08-26,@sbyfess
10477,1298444285914705922,radioelshinta,2020-08-26,@sbyfess
10480,1298092674445008897,radioelshinta,2020-08-25,@sbyfess
10481,1298070075455356928,radioelshinta,2020-08-25,@sbyfess
10482,1297861023269941249,radioelshinta,2020-08-24,@sbyfess
10484,1297806496990814209,radioelshinta,2020-08-24,
10485,1297806165158457350,radioelshinta,2020-08-24,@sbyfess
10489,1297792821215129600,radioelshinta,2020-08-24,@sbyfess
10491,1297423877006491650,radioelshinta,2020-08-23,
10493,1297079811181916160,radioelshinta,2020-08-22,
10495,1296897538599968769,radioelshinta,2020-08-22,
10497,1296471792614289414,radioelshinta,2020-08-20,
10502,1295794863615557632,radioelshinta,2020-08-19,
10503,1295714849478053889,radioelshinta,2020-08-18,
10505,1294742881001906176,radioelshinta,2020-08-16,
10506,1294661529489436672,radioelshinta,2020-08-15,
10508,1294597257178656769,radioelshinta,2020-08-15,
10510,1294539377368997888,radioelshinta,2020-08-15,
10514,1294079184428347393,radioelshinta,2020-08-14,
10515,1293720969257787396,radioelshinta,2020-08-13,
10516,1293705100121108481,radioelshinta,2020-08-13,
10517,1293645719568441346,radioelshinta,2020-08-13,
10518,1293597016161832962,radioelshinta,2020-08-13,
10519,1293473500129239040,radioelshinta,2020-08-12,
10520,1293469681949450241,radioelshinta,2020-08-12,
10522,1293300280226766848,radioelshinta,2020-08-12,
10523,1293284943473152000,radioelshinta,2020-08-12,
10525,1293249551759892481,radioelshinta,2020-08-12,
10526,1293242891913932800,radioelshinta,2020-08-12,
10527,1293236409831051264,radioelshinta,2020-08-12,
10529,1293219530257252352,radioelshinta,2020-08-11,
10532,1293063970270539777,radioelshinta,2020-08-11,
10533,1293053823456403463,radioelshinta,2020-08-11,
10534,1293002379583877121,radioelshinta,2020-08-11,
10535,1293002202542272512,radioelshinta,2020-08-11,
10537,1293001808818786304,radioelshinta,2020-08-11,
10538,1292961166319210497,radioelshinta,2020-08-11,
10539,1292892041165205504,radioelshinta,2020-08-11,
10546,1291678668234743809,radioelshinta,2020-08-07,
10550,1291534816739909632,radioelshinta,2020-08-07,
10551,1291488599020408832,radioelshinta,2020-08-07,
10572,1378502235013832707,radioelshinta,2021-04-04,@sbyfess
10573,1377540484906713095,radioelshinta,2021-04-01,@sbyfess
10575,1377479187099910149,radioelshinta,2021-04-01,@sbyfess
10577,1376907472477167616,radioelshinta,2021-03-30,@sbyfess
10579,1376757679964647426,radioelshinta,2021-03-30,@sbyfess
10580,1376702854006771713,radioelshinta,2021-03-30,@sbyfess
10581,1376680060380270594,radioelshinta,2021-03-30,@sbyfess
10582,1376613881326407680,radioelshinta,2021-03-30,@sbyfess
10586,1375987719587827713,radioelshinta,2021-03-28,@sbyfess
10587,1375325818990198788,radioelshinta,2021-03-26,@sbyfess
10588,1375277072394899458,radioelshinta,2021-03-26,@sbyfess
10589,1375276905369235458,radioelshinta,2021-03-26,@sbyfess
10590,1375161813654904835,radioelshinta,2021-03-26,@sbyfess
10591,1375095030973489155,radioelshinta,2021-03-25,@sbyfess
10593,1374993644449529860,radioelshinta,2021-03-25,
10595,1374789359266795525,radioelshinta,2021-03-25,@sbyfess
10598,1374556584668372997,radioelshinta,2021-03-24,@sbyfess
10599,1374028119552630790,radioelshinta,2021-03-22,
10604,1373574055824084993,radioelshinta,2021-03-21,@sbyfess
10606,1373443372984070147,radioelshinta,2021-03-21,@sbyfess
10607,1373201590794944512,radioelshinta,2021-03-20,
10608,1373177854188396546,radioelshinta,2021-03-20,
10609,1373176252463419394,radioelshinta,2021-03-20,
10610,1373093903675531264,radioelshinta,2021-03-20,@sbyfess
10612,1373087350935359490,radioelshinta,2021-03-20,@sbyfess
10615,1372881425100275717,radioelshinta,2021-03-19,
10618,1372036601715462147,radioelshinta,2021-03-17,@sbyfess
10619,1371987681161318401,radioelshinta,2021-03-17,@sbyfess
10738,1361724521711996931,radioelshinta,2021-02-17,
10741,1361434611260170241,radioelshinta,2021-02-16,
10744,1360973122942300161,radioelshinta,2021-02-14,
10750,1360743762784178179,radioelshinta,2021-02-14,
10751,1360662523905626114,radioelshinta,2021-02-14,@sbyfess
10755,1360413549193928704,radioelshinta,2021-02-13,
10756,1360413479799148546,radioelshinta,2021-02-13,
10757,1360413349633134594,radioelshinta,2021-02-13,
10758,1360402580027842560,radioelshinta,2021-02-13,
10760,1359959139754119169,radioelshinta,2021-02-12,@SugavSumina
10761,1359793074642120704,radioelshinta,2021-02-11,
10762,1359722949725491203,radioelshinta,2021-02-11,@dnyn_ee
10764,1359526790289448963,radioelshinta,2021-02-10,@sbyfess
10767,1358470436867088384,radioelshinta,2021-02-08,@codingfess
10769,1358342948551753730,radioelshinta,2021-02-07,
